x,y,z
-0.157000,-0.507000,0.068000
-0.182000,-0.282000,0.268000
-0.157000,-0.107000,0.618000
-0.182000,-0.107000,0.668000
0.005500,-0.032000,0.643000
0.218000,-0.282000,0.568000
0.168000,0.193000,0.043000
0.230500,-0.569500,0.205500
0.305500,-0.194500,0.505500
0.380500,-0.344500,0.280500
0.518000,-0.157000,0.193000
0.518000,-0.157000,0.293000
0.568000,-0.257000,0.193000
0.568000,-0.007000,0.043000
-0.508500,-0.302500,0.083000
-0.494500,0.105500,0.280500
-0.432000,-0.007000,0.593000
-0.298500,0.073500,0.571000
-0.087500,0.073500,0.732000
0.143000,0.018000,0.293000
0.083000,0.263500,0.083000
0.393000,0.093000,0.293000
-0.532000,0.193000,0.043000
-0.157000,0.293000,0.218000
0.243000,0.318000,-0.007000
-0.182000,-0.007000,0.043000
-0.207000,0.143000,0.093000
-0.382000,0.218000,-0.007000
-0.419500,-0.219500,0.605500
-0.596000,-0.085000,0.276000
0.403500,0.050500,0.175500
0.005500,0.030500,0.605500
0.521000,-0.112500,-0.062500
0.186500,0.187000,0.212000
-0.394500,0.218000,-0.050500
0.180500,0.080500,0.105500
0.093000,0.343000,-0.032000
-0.137500,0.384500,0.123500
-0.582000,0.068000,0.193000
-0.379500,-0.127500,0.113000
-0.407000,0.168000,0.143000
-0.419500,-0.319500,0.180500
-0.407000,-0.332000,0.318000
-0.302500,-0.433500,0.289000
-0.232000,0.193000,0.143000
-0.207000,-0.532000,0.143000
-0.132000,-0.332000,0.168000
-0.107000,0.218000,0.143000
-0.069500,-0.219500,0.655500
-0.032000,0.243000,0.093000
0.005500,-0.169500,0.455500
0.168000,-0.532000,0.193000
0.193000,-0.532000,0.193000
0.218000,-0.282000,0.568000
0.168000,0.293000,0.043000
0.143000,0.293000,0.018000
0.280500,-0.169500,0.530500
0.193000,0.268000,0.143000
0.430500,-0.294500,0.205500
0.518000,-0.057000,0.293000
0.543000,-0.282000,0.193000
0.568000,-0.257000,0.193000
0.368000,-0.007000,0.593000
0.389000,0.083000,0.289000
0.068000,0.143000,-0.007000
0.193000,0.268000,0.018000
-0.582000,0.093000,0.193000
-0.132000,0.243000,-0.007000
-0.300500,0.293000,0.033500
-0.107000,0.193000,0.068000
0.018000,-0.582000,0.318000
-0.544500,-0.244500,0.380500
-0.282000,0.243000,-0.094500
-0.344500,-0.169500,0.480500
0.243000,0.018000,0.193000
0.005500,0.030500,0.580500
-0.162500,-0.112500,0.073500
0.180000,0.168000,0.181000
0.068000,-0.232000,0.668000
0.155500,0.080500,0.105500
0.556000,-0.014500,0.100500
-0.137500,-0.087500,0.621000
-0.582000,0.018000,0.193000
-0.532000,-0.107000,0.218000
-0.519500,-0.119500,0.155500
-0.394500,-0.344500,0.280500
-0.307000,0.080500,0.568000
-0.344500,-0.394500,0.305500
-0.232000,-0.107000,0.668000
-0.232000,0.043000,0.293000
-0.232000,0.043000,0.293000
-0.119500,-0.394500,0.030500
-0.182000,-0.107000,0.668000
-0.019500,-0.369500,0.205500
-0.057000,-0.007000,0.693000
-0.032000,0.243000,0.093000
0.043000,-0.507000,0.068000
0.005500,-0.169500,0.455500
0.305500,-0.394500,0.080500
0.193000,-0.282000,0.293000
0.155500,-0.119500,0.430500
0.280500,-0.219500,0.280500
0.493000,-0.157000,0.318000
0.493000,-0.057000,0.318000
0.543000,-0.282000,0.193000
-0.507000,0.118000,0.393000
-0.207000,-0.607000,0.193000
-0.082000,-0.007000,0.718000
0.289000,0.033000,0.058000
0.193000,0.218000,0.018000
0.343000,0.293000,-0.032000
0.384500,0.098500,0.284500
-0.532000,0.143000,-0.007000
-0.119500,-0.394500,0.005500
0.193000,-0.607000,0.193000
-0.408500,-0.277500,0.339000
-0.207000,0.318000,0.043000
-0.207000,0.293000,0.118000
-0.032000,-0.582000,0.318000
-0.594500,-0.244500,0.330500
0.205500,-0.094500,0.680500
-0.332000,0.243000,-0.094500
0.230500,0.005500,0.205500
-0.219500,0.030500,0.705500
-0.594500,-0.019500,0.180500
0.155500,-0.394500,0.630500
0.005500,0.030500,0.580500
-0.019500,-0.619500,0.405500
0.580500,-0.094500,0.180500
-0.102000,-0.545000,0.050500
0.142000,0.117500,0.278500
-0.394500,0.193000,-0.038000
-0.160000,0.070500,0.301000
-0.207000,0.093000,0.093000
0.580500,-0.094500,0.180500
0.271000,0.039500,0.684000
0.130500,0.280500,0.005500
0.556000,-0.014500,0.100500
