x,y,z
0.230500,-0.169500,0.605500
0.118000,0.218000,0.018000
0.243000,0.293000,0.093000
-0.519500,0.055500,0.380500
-0.169500,0.030500,0.705500
-0.469500,-0.307000,0.293000
-0.519500,0.055500,0.380500
0.468000,-0.082000,-0.032000
0.324000,0.199000,-0.001000
-0.257000,-0.007000,-0.032000
0.568000,-0.082000,0.018000
-0.282000,-0.232000,0.618000
-0.182000,0.118000,0.118000
0.118000,-0.032000,0.718000
-0.219500,0.080500,0.180500
-0.107000,-0.569500,0.018000
0.105500,-0.219500,0.680500
-0.419500,-0.369500,0.180500
-0.419500,-0.369500,0.230500
-0.419500,-0.269500,0.080500
-0.257000,-0.407000,0.418000
-0.182000,-0.232000,0.318000
-0.147500,-0.533500,0.108000
-0.119500,-0.269500,0.605500
-0.119500,-0.269500,0.655500
-0.119500,0.255500,0.130500
-0.069500,0.255500,0.080500
0.075500,-0.127500,0.671500
0.180500,0.205500,0.130500
0.393000,-0.332000,0.343000
0.287000,-0.176000,0.124000
0.274000,-0.038000,0.262000
-0.532000,-0.307000,0.043000
0.218000,0.018000,0.068000
-0.269500,0.193000,-0.001000
0.544500,0.008500,0.263500
-0.394500,0.155500,0.005500
-0.219500,-0.019500,0.680500
-0.319500,-0.494500,0.030500
0.118000,0.018000,0.668000
0.180500,0.130500,0.230500
-0.344500,0.230500,0.080500
-0.344500,0.230500,0.080500
-0.469500,-0.332000,0.293000
-0.319500,-0.494500,0.030500
-0.394500,-0.319500,0.505500
0.005500,-0.594500,0.380500
0.080500,-0.194500,0.680500
-0.182000,-0.382000,-0.038000
0.468000,-0.132000,-0.032000
-0.419500,0.080500,0.155500
-0.257000,-0.432000,0.393000
-0.307000,-0.257000,0.518000
-0.119500,-0.269500,0.605500
-0.044500,-0.394500,0.080500
0.133000,-0.533500,0.289000
0.105500,-0.269500,0.605500
0.105500,-0.032000,0.643000
0.305500,-0.469500,0.105500
0.230500,-0.169500,0.605500
0.405500,-0.244500,0.455500
0.341000,-0.089500,0.403500
0.318000,-0.032000,0.505500
0.374500,0.174000,0.049500
-0.494500,-0.344500,0.180500
-0.407000,0.118000,0.343000
-0.207000,-0.607000,0.143000
0.299500,0.036500,0.599500
0.501000,0.089000,0.345000
-0.282000,-0.532000,0.068000
-0.257000,-0.107000,-0.032000
0.180500,-0.594500,0.105500
0.118000,0.168000,0.068000
0.093000,0.293000,0.043000
-0.097000,0.289000,0.058000
0.499500,0.099000,0.349000
-0.494500,-0.344500,0.180500
0.218000,0.068000,0.168000
0.399500,0.174000,0.012000
0.399500,0.174000,0.012000
0.580500,-0.194500,0.180500
-0.182000,0.118000,0.218000
0.580500,0.080500,0.180500
0.430500,0.205500,0.105500
-0.182000,-0.032000,0.268000
0.005500,-0.594500,0.355500
0.518000,-0.082000,-0.032000
-0.150000,-0.323500,-0.081000
-0.407000,0.068000,0.443000
-0.469500,0.155500,0.105500
-0.294500,-0.069500,0.180500
-0.352500,0.008000,0.414000
-0.319500,0.055500,0.080500
-0.319500,-0.369500,0.405500
-0.257000,-0.307000,0.518000
-0.119500,-0.269500,0.655500
-0.026000,-0.188000,0.436500
0.143000,0.218000,0.093000
0.355500,-0.244500,0.505500
-0.532000,0.093000,0.043000
0.455500,-0.219500,0.405500
0.293000,0.243000,-0.007000
-0.508500,-0.085000,0.482000
-0.332000,0.080500,0.618000
-0.157000,0.193000,0.193000
-0.057000,0.118000,0.693000
0.068000,0.093000,0.043000
0.093000,0.243000,0.218000
-0.432000,0.043000,0.593000
0.568000,-0.082000,0.268000
0.543000,0.118000,0.393000
-0.532000,0.043000,0.393000
-0.082000,0.143000,0.093000
0.068000,-0.182000,0.668000
0.199000,0.049000,0.311500
-0.315000,-0.496000,0.045500
0.205500,0.130500,0.080500
-0.332000,0.193000,-0.044500
0.218000,-0.032000,0.418000
0.218000,0.068000,0.018000
0.093000,-0.357000,0.068000
-0.315000,-0.496000,0.045500
-0.232000,-0.307000,-0.044500
-0.182000,0.018000,0.318000
-0.232000,-0.382000,-0.038000
-0.344500,0.293000,0.024000
0.299500,0.237000,0.087000
-0.469500,0.105500,0.055500
-0.419500,0.130500,0.005500
-0.469500,0.155500,0.105500
-0.282000,-0.182000,0.218000
-0.244500,-0.069500,0.180500
-0.207000,-0.357000,0.518000
-0.157000,0.143000,-0.007000
-0.069500,-0.394500,0.080500
-0.026000,-0.188000,0.436500
0.155500,-0.519500,0.305500
0.289000,-0.433500,0.289000
0.255500,-0.044500,0.605500
0.230500,0.205500,0.130500
0.405500,-0.244500,0.455500
0.493000,-0.107000,0.043000
0.393000,0.068000,0.443000
-0.507000,-0.332000,0.193000
-0.219500,-0.094500,0.080500
-0.107000,0.018000,0.343000
0.455500,-0.219500,0.405500
0.518000,-0.007000,-0.007000
-0.457000,0.093000,0.518000
-0.107000,-0.357000,-0.032000
-0.207000,0.093000,0.043000
-0.344500,-0.319500,0.405500
-0.057000,0.118000,0.593000
0.093000,0.218000,0.093000
0.143000,0.193000,0.218000
0.068000,0.393000,0.043000
0.493000,0.043000,0.518000
-0.457000,0.193000,-0.032000
-0.057000,0.293000,0.093000
0.568000,-0.132000,0.218000
0.494500,0.083000,0.288500
-0.507000,-0.332000,0.193000
-0.082000,0.093000,0.043000
-0.569500,-0.019500,0.080500
-0.469500,0.105500,0.505500
-0.547500,-0.286000,0.086000
0.368000,0.193000,-0.044500
-0.294500,0.205500,0.105500
0.368000,0.193000,-0.044500
-0.519500,-0.369500,0.205500
0.118000,0.018000,0.718000
-0.282000,0.293000,-0.044500
0.230500,-0.094500,0.355500
-0.323500,0.123500,-0.075000
-0.219500,0.080500,0.180500
0.168000,0.118000,0.068000
0.093000,-0.357000,0.068000
-0.207000,0.093000,0.193000
0.318000,-0.482000,0.018000
-0.182000,-0.207000,-0.044500
-0.219500,0.080500,0.180500
0.075500,0.023000,0.606500
0.005500,-0.619500,0.355500
-0.307000,0.193000,0.005000
0.299500,0.036500,0.624500
0.262000,0.211500,0.162000
-0.007000,-0.569500,0.018000
-0.112500,-0.137500,0.621000
-0.379500,-0.077500,0.113000
-0.469500,0.105500,0.055500
-0.433500,-0.277500,0.289000
-0.369500,-0.319500,0.405500
-0.332000,-0.007000,0.043000
-0.332000,-0.407000,0.268000
-0.332000,-0.407000,0.343000
-0.332000,-0.257000,0.493000
-0.194500,-0.294500,0.530500
-0.207000,0.143000,0.043000
-0.207000,0.143000,0.243000
-0.069500,-0.394500,0.080500
-0.119500,-0.519500,0.330500
0.030500,-0.394500,0.080500
0.030500,-0.369500,0.205500
0.105500,-0.519500,0.355500
0.075500,-0.127500,0.671500
0.143000,0.143000,-0.007000
0.118000,0.243000,0.093000
0.143000,0.343000,-0.007000
0.330500,-0.394500,0.280500
0.305500,-0.194500,0.555500
0.255500,-0.069500,0.605500
0.274000,-0.038000,0.262000
0.339000,0.033500,0.183000
0.519500,-0.072000,0.108000
-0.532000,-0.257000,-0.007000
-0.494500,-0.069500,0.305500
-0.219500,-0.094500,0.080500
-0.107000,0.018000,0.693000
0.305500,0.205500,0.005500
-0.207000,-0.057000,-0.032000
0.568000,0.068000,0.168000
-0.507000,-0.332000,0.193000
0.118000,0.193000,0.093000
-0.544500,0.105500,0.180500
-0.432000,0.093000,0.543000
-0.257000,0.118000,0.693000
-0.107000,0.293000,0.143000
0.293000,0.118000,0.243000
0.569500,-0.097000,0.289000
0.544500,0.008500,0.313500
-0.507000,-0.332000,0.193000
-0.519500,0.055500,0.405500
-0.519500,-0.419500,0.155500
-0.519500,0.055500,0.405500
0.068000,-0.032000,0.718000
0.205500,0.080500,0.180500
-0.332000,0.293000,-0.044500
0.168000,-0.032000,0.368000
0.205500,-0.044500,0.405500
-0.219500,0.080500,0.180500
-0.194500,0.130500,0.180500
-0.417500,0.050500,0.468500
-0.107000,-0.357000,0.068000
0.093000,-0.357000,0.068000
-0.207000,0.093000,0.193000
-0.194500,0.130500,0.180500
0.299000,0.099000,-0.001000
-0.419500,-0.294500,0.505500
-0.044500,0.105500,0.580500
-0.344500,0.193000,-0.026000
0.291000,0.067000,0.577500
0.312000,0.211500,0.112000
