x,y,z
0.518000,-0.007000,0.355500
-0.294500,-0.444500,0.205500
-0.069500,-0.219500,0.605500
-0.007000,-0.357000,0.543000
-0.219500,0.280500,0.055500
0.130500,0.080500,0.655500
-0.232000,0.143000,0.005500
0.518500,-0.114500,0.353500
0.297000,0.309500,-0.075000
-0.107000,0.193000,-0.007000
-0.338000,-0.201000,0.549000
-0.294500,-0.444500,0.205500
0.393000,0.018000,0.443000
0.493000,-0.219500,0.168000
-0.494500,0.218000,0.024000
-0.194500,0.205500,0.205500
0.555500,-0.007000,0.193000
-0.468500,0.015500,0.411000
-0.182000,0.218000,0.005500
-0.468500,0.015500,0.411000
-0.182000,0.230500,0.005500
-0.082000,-0.207000,0.618000
0.293000,-0.019500,0.218000
0.511500,0.005500,0.030500
-0.290500,0.108000,-0.053500
-0.107000,0.193000,0.005500
-0.290000,0.033000,0.289000
-0.207000,-0.132000,0.605500
0.557000,0.058000,0.108000
0.193000,-0.044500,-0.032000
-0.182000,0.280500,0.180500
0.213000,0.315500,0.125500
-0.257000,-0.519500,0.168000
-0.207000,-0.132000,0.605500
-0.007000,-0.457000,0.443000
0.024000,-0.213500,0.449500
-0.394500,0.018000,0.593000
-0.232000,0.118000,0.005500
0.518500,-0.014500,0.353500
-0.381000,0.065500,0.411000
-0.244500,-0.032000,0.193000
0.188000,0.246500,0.100500
0.018000,-0.307000,-0.044500
-0.381000,0.065500,0.411000
0.205500,0.293000,-0.032000
-0.001000,0.005500,0.680500
0.118000,0.393000,0.005500
-0.610000,0.123500,0.073500
-0.257000,-0.519500,0.168000
-0.294500,-0.219500,0.530500
0.305500,-0.319500,0.405500
0.168000,-0.232000,0.368000
-0.476000,0.005500,0.068000
0.555500,-0.007000,0.218000
-0.219500,-0.569500,0.168000
0.188000,0.315500,0.075500
-0.026000,0.005500,0.618000
0.312000,-0.238500,0.561500
-0.257000,-0.007000,0.118000
0.343000,-0.107000,0.068000
0.493000,-0.219500,0.218000
0.580500,0.005500,0.205500
0.555500,-0.007000,0.168000
0.305500,0.318000,-0.044500
0.287000,-0.088500,0.549000
-0.144500,-0.344500,0.505500
-0.007000,-0.532000,0.293000
0.193000,-0.207000,0.368000
0.268000,-0.157000,0.093000
-0.407000,-0.001000,0.293000
0.524000,-0.019500,0.055500
-0.207000,0.068000,0.005500
0.243000,-0.094500,-0.032000
-0.032000,-0.407000,-0.044500
0.519500,-0.097500,0.351500
-0.094500,-0.169500,0.455500
0.193000,-0.457000,0.343000
0.293000,-0.157000,0.068000
-0.419500,-0.269500,0.580500
0.155500,-0.344500,0.680500
0.005500,0.055500,0.668000
-0.307000,0.068000,-0.044500
-0.007000,0.005500,0.668000
0.280500,0.305500,0.005500
-0.001000,0.005500,0.680500
-0.282000,-0.032000,0.193000
-0.094500,-0.169500,0.455500
-0.269500,0.005500,0.005500
0.211500,0.024000,0.699000
-0.219500,0.205500,0.205500
0.289000,-0.072500,-0.041000
0.293000,0.330500,-0.032000
0.098500,0.334500,-0.075000
-0.232000,-0.532000,0.218000
-0.294500,-0.444500,0.205500
-0.057000,-0.457000,0.393000
-0.007000,-0.357000,0.543000
0.268000,-0.232000,0.568000
0.430500,-0.344500,0.205500
-0.007000,0.068000,0.680500
0.380500,0.030500,0.580500
-0.082000,-0.332000,0.168000
0.430500,0.080500,0.330500
-0.019500,0.055500,0.668000
0.005500,0.055500,0.668000
-0.007000,0.005500,0.668000
0.305500,0.268000,-0.044500
-0.432000,0.205500,0.193000
-0.144500,0.293000,0.018000
-0.519500,0.005500,0.168000
-0.007000,-0.232000,0.618000
0.074000,-0.188500,0.611500
0.280500,-0.219500,0.530500
0.268000,-0.232000,0.568000
0.430500,-0.344500,0.205500
0.389000,-0.016500,0.183000
0.305500,-0.519500,-0.019500
-0.069500,-0.069500,0.305500
-0.213500,0.268000,-0.029000
0.474000,-0.082000,0.018000
-0.207000,0.093000,-0.032000
0.243000,-0.094500,-0.007000
0.018000,-0.357000,-0.094500
0.255500,0.268000,-0.094500
-0.294500,-0.444500,0.155500
-0.250500,-0.013500,0.161500
-0.244500,-0.494500,0.205500
-0.157000,-0.232000,0.593000
-0.007000,-0.532000,0.293000
0.024000,-0.188000,0.486500
0.230500,-0.269500,0.280500
0.430500,-0.344500,0.205500
0.430500,-0.294500,0.155500
0.569500,0.033000,0.289000
-0.594500,-0.244500,0.280500
-0.007000,0.068000,0.680500
-0.307000,-0.157000,0.518000
-0.032000,-0.082000,0.418000
-0.219500,0.205500,0.230500
0.211500,0.149000,-0.001000
0.213000,0.315500,0.075500
0.243000,0.380500,-0.032000
-0.144500,0.293000,-0.032000
-0.319500,0.030500,0.230500
-0.207000,-0.457000,0.343000
-0.094500,-0.169500,0.455500
-0.232000,-0.157000,0.593000
-0.044500,-0.219500,0.605500
0.012000,-0.363500,0.299500
0.024000,-0.188000,0.486500
0.074000,-0.163500,0.499500
0.180500,0.005500,0.705500
-0.400500,-0.500500,0.174500
-0.069500,-0.044500,0.405500
-0.032000,-0.082000,0.418000
-0.019500,0.055500,0.668000
0.168000,0.280500,0.180500
-0.569500,-0.107000,0.193000
0.193000,0.005500,-0.032000
0.205500,0.268000,-0.044500
0.243000,0.380500,0.018000
-0.418500,-0.192500,0.053000
-0.135000,0.289000,0.033000
-0.294500,-0.444500,0.155500
-0.332000,-0.332000,0.368000
-0.207000,-0.082000,0.543000
-0.007000,-0.457000,0.443000
-0.057000,-0.207000,0.618000
0.055500,-0.219500,0.605500
0.108000,-0.377500,0.183000
0.118000,-0.282000,0.368000
0.174000,-0.126000,0.611500
0.293000,0.068000,0.218000
-0.269500,0.005500,0.005500
0.068000,-0.007000,0.368000
0.493000,0.093000,0.393000
0.068000,-0.007000,0.368000
-0.594500,-0.194500,0.330500
-0.019500,-0.044500,0.455500
-0.082000,-0.332000,0.168000
-0.213500,0.318000,-0.029000
0.474000,-0.082000,0.018000
0.461000,-0.003000,0.184000
0.293000,-0.044500,-0.032000
-0.157000,0.218000,-0.094500
-0.519500,0.005500,0.168000
-0.294500,-0.444500,0.155500
-0.207000,-0.207000,0.368000
-0.257000,-0.207000,0.693000
-0.244500,-0.494500,0.205500
-0.038000,-0.363500,0.299500
-0.107000,-0.457000,0.443000
0.068000,-0.207000,0.618000
0.074000,-0.213500,0.499500
0.318000,-0.082000,0.505500
0.518000,-0.007000,0.143000
0.518000,-0.007000,0.218000
-0.407000,-0.001000,0.293000
0.493000,0.093000,0.468000
-0.382000,0.093000,0.593000
-0.232000,-0.007000,0.068000
-0.007000,0.318000,0.143000
0.068000,-0.007000,0.418000
0.068000,-0.007000,0.418000
-0.544500,-0.194500,0.380500
-0.400500,-0.500500,0.174500
0.180500,-0.094500,0.105500
-0.279500,-0.012000,0.303500
0.205500,-0.394500,0.630500
-0.082000,-0.032000,0.418000
0.505500,0.105500,0.405500
-0.232000,0.193000,0.243000
-0.569500,-0.107000,0.168000
0.549500,0.012000,0.186500
0.005500,-0.219500,0.680500
-0.157000,0.168000,-0.094500
-0.032000,-0.357000,-0.094500
-0.382000,0.205500,0.193000
0.005500,-0.219500,0.680500
-0.332000,-0.207000,0.543000
-0.219500,-0.007000,0.618000
-0.244500,-0.494500,0.205500
-0.132000,-0.282000,0.368000
-0.132000,-0.207000,0.618000
-0.026000,-0.188000,0.486500
0.012000,-0.363500,0.299500
0.105500,-0.394500,0.080500
0.208000,-0.197500,0.363500
0.430500,-0.294500,0.155500
0.380500,-0.069500,0.405500
0.393000,-0.057000,0.068000
0.594500,0.058000,0.289000
-0.519500,-0.194500,0.380500
0.430500,-0.019500,0.580500
0.416000,0.013000,0.213000
-0.369500,-0.319500,0.580500
0.205500,-0.344500,0.680500
-0.032000,-0.082000,0.418000
-0.182000,0.143000,0.293000
0.605500,0.105500,0.205500
0.480500,-0.007000,0.243000
-0.519500,0.005500,0.218000
-0.407000,0.018000,0.443000
-0.232000,-0.007000,0.605500
-0.107000,-0.232000,0.618000
-0.219500,-0.132000,0.605500
-0.038000,-0.363500,0.299500
0.018000,-0.232000,0.368000
-0.026000,-0.188000,0.486500
-0.007000,-0.082000,0.543000
0.030500,-0.369500,0.280500
0.043000,-0.457000,0.393000
0.068000,-0.207000,0.618000
0.055500,-0.219500,0.605500
0.105500,-0.394500,0.080500
0.430500,-0.294500,0.155500
0.443000,-0.007000,0.218000
0.518000,-0.007000,0.218000
0.493000,0.093000,0.443000
0.418000,0.093000,0.593000
-0.094500,0.193000,0.018000
0.593000,0.068000,0.393000
0.430500,0.080500,0.480500
-0.419500,-0.519500,0.180500
-0.419500,-0.519500,0.180500
-0.419500,-0.519500,0.080500
-0.232000,0.143000,0.293000
-0.494500,0.218000,-0.026000
-0.557000,-0.119500,0.180500
-0.257000,0.068000,-0.094500
-0.213500,0.205500,-0.066500
0.255500,0.318000,-0.094500
0.193000,0.280500,-0.032000
-0.094500,0.293000,0.018000
-0.182000,0.380500,0.043000
