x,y,z
-0.173000,-0.350500,-0.030500
0.105500,-0.482000,-0.019500
0.105500,-0.482000,-0.019500
0.316000,-0.520000,0.253500
0.230500,0.005500,0.568000
-0.355500,-0.034500,0.386000
-0.238500,-0.232000,-0.022500
0.030500,-0.619500,0.118000
0.018000,-0.494500,-0.019500
0.230500,0.005500,0.568000
-0.232000,-0.119500,0.549500
-0.232000,-0.569500,0.105500
-0.094500,-0.032000,0.505500
0.030500,-0.619500,0.118000
0.118000,-0.469500,0.005500
0.218000,-0.569500,0.105500
0.118000,-0.469500,0.005500
0.280500,-0.519500,0.068000
0.180500,-0.275500,-0.025500
-0.503500,0.077500,0.302500
-0.132000,-0.169500,0.355500
0.183500,-0.391500,0.577500
0.170500,-0.059500,0.326500
0.493000,0.018000,0.461500
0.088000,-0.595500,0.316000
-0.190000,-0.014500,0.518500
0.088000,-0.595500,0.316000
0.337000,0.003500,0.153000
0.005500,-0.619500,0.118000
0.341000,0.025500,0.403500
-0.286000,-0.121000,0.094000
0.005500,-0.619500,0.118000
-0.290000,0.045500,0.569500
0.299000,-0.019500,-0.013500
0.260500,-0.205500,0.094500
-0.229000,-0.329000,0.589500
0.002000,-0.604500,0.327000
0.018000,-0.394500,0.568000
0.002000,-0.604500,0.327000
-0.539000,-0.133000,0.266000
-0.121000,-0.177500,0.675000
0.018000,-0.394500,0.568000
-0.146000,-0.077500,0.675000
-0.096000,-0.177500,0.675000
0.064500,-0.047000,0.582000
-0.444500,-0.332000,0.330500
-0.442000,-0.342000,0.297500
-0.478500,-0.188500,-0.007000
-0.195000,-0.132000,0.643000
-0.478500,-0.188500,-0.007000
-0.019500,-0.569500,0.068000
0.574000,-0.032000,0.193000
0.530500,-0.238500,0.180500
-0.163000,0.312000,-0.019500
-0.195000,-0.132000,0.643000
-0.195000,-0.132000,0.643000
-0.032000,-0.369500,0.580500
0.530500,-0.238500,0.180500
0.574000,-0.032000,0.193000
-0.257000,-0.550500,0.180500
-0.219500,-0.119500,0.637000
0.018000,-0.482000,0.493000
-0.257000,-0.550500,0.180500
-0.323000,-0.249000,0.550000
-0.419500,0.049000,0.305500
-0.083500,-0.489000,0.431000
-0.032000,-0.369500,0.580500
-0.150500,0.318000,0.030500
-0.557000,0.005000,0.193000
0.089500,-0.204500,0.646000
-0.182000,-0.244500,0.618000
-0.588500,-0.082000,0.193000
-0.437500,-0.225000,0.023000
-0.182000,-0.032000,0.555500
0.018000,-0.482000,0.493000
0.189500,-0.110500,0.646000
0.268000,0.043000,0.205500
-0.235000,0.330500,-0.043000
-0.557000,0.005000,0.193000
-0.419500,0.049000,0.305500
-0.244500,-0.032000,0.080500
-0.201000,0.018000,0.605500
-0.557000,0.017500,0.218000
-0.392500,0.044000,0.428500
-0.219500,0.018000,0.587000
-0.582000,-0.138000,0.161500
-0.532000,-0.044500,0.030500
0.093000,-0.482000,-0.032000
0.093000,-0.482000,-0.032000
0.130500,-0.019500,0.468000
-0.558000,-0.127000,0.297000
-0.083500,-0.492000,-0.033500
-0.229000,-0.238500,-0.033500
-0.229000,-0.238500,-0.033500
0.574000,-0.057000,0.168000
0.415000,-0.404000,0.315000
0.248500,0.009500,0.065500
0.255500,-0.269500,0.618000
-0.074500,-0.501500,0.518500
0.390000,-0.429000,0.315000
0.202000,-0.585500,0.121000
-0.244500,-0.582000,0.155500
0.075500,-0.582500,0.253500
0.361500,-0.413500,0.049500
0.255500,-0.269500,0.618000
-0.482000,-0.069500,-0.019500
0.093000,-0.507000,-0.007000
0.093000,-0.507000,-0.007000
0.240500,-0.204000,0.158500
0.514500,-0.066500,0.008500
0.580500,-0.044500,0.218000
0.018000,-0.500500,-0.032000
0.312000,-0.496500,0.324500
-0.532000,0.030500,0.030500
-0.519500,0.130500,0.168000
-0.344500,0.068000,-0.019500
0.018000,-0.500500,-0.032000
-0.344500,0.068000,-0.019500
0.193000,-0.275500,-0.038000
-0.291500,-0.035000,0.627500
0.330500,0.018000,-0.019500
-0.244500,-0.582000,0.155500
-0.332000,0.118000,0.143000
-0.457000,-0.089000,0.471500
0.030500,-0.144500,0.368000
0.030500,-0.144500,0.368000
0.531000,0.119500,0.253500
-0.538000,-0.144500,-0.019500
0.562000,-0.179500,0.317000
0.574000,-0.057000,0.168000
0.075500,-0.582500,0.253500
0.361500,-0.413500,0.049500
-0.114500,-0.558000,0.353500
0.437000,-0.330500,0.022000
-0.382000,-0.244500,0.505500
0.296000,-0.279000,0.571000
0.437000,-0.330500,0.022000
0.296000,-0.279000,0.571000
0.089500,-0.229000,0.646000
-0.376500,-0.128500,0.562000
-0.110500,-0.101500,0.601000
-0.576500,-0.071000,0.259500
-0.475500,-0.244500,0.018000
-0.444500,0.071000,0.330500
-0.444500,0.168000,0.055500
-0.379000,-0.478500,0.158500
-0.282000,-0.469500,0.380500
-0.294500,-0.419500,0.368000
-0.219500,-0.144500,0.318000
-0.232000,-0.144500,0.524500
-0.219500,-0.069500,0.318000
-0.169500,-0.532000,0.155500
-0.130000,-0.121000,0.598000
0.030500,-0.169500,0.668000
0.155500,-0.582000,0.230500
0.193000,-0.319500,0.130500
0.301000,-0.221000,0.129000
-0.343000,-0.083500,0.546000
0.002500,-0.284000,0.270000
-0.519500,-0.294500,0.218000
-0.032000,-0.494500,-0.019500
0.311500,-0.288000,0.533000
0.230500,-0.119500,0.118000
0.249000,-0.226000,0.043000
-0.546000,-0.110000,0.058000
-0.280500,0.082000,0.182000
-0.257000,-0.119500,0.305500
-0.119500,-0.269500,0.268000
-0.041500,-0.172500,0.414500
0.218000,-0.544500,0.105500
0.105500,-0.282000,0.180500
0.230500,0.005500,0.518000
0.230500,0.005500,0.568000
0.393000,-0.194500,-0.019500
0.380500,0.030500,0.318000
-0.300000,-0.118000,0.103000
-0.479000,-0.185000,0.296000
-0.352500,-0.110000,-0.034500
-0.388000,-0.069500,0.455500
-0.032000,-0.494500,-0.019500
0.105500,-0.282000,0.180500
0.230500,0.005500,0.568000
0.045500,-0.290000,0.170500
-0.244500,0.255500,0.018000
0.305500,-0.519500,0.068000
0.180500,-0.275500,-0.025500
0.393000,-0.194500,-0.019500
0.133000,-0.022000,0.469500
-0.447500,-0.191500,0.421500
-0.352500,-0.110000,-0.034500
-0.363000,-0.069500,0.480500
-0.232000,-0.544500,0.280500
0.230500,-0.119500,0.118000
0.230500,0.005500,0.518000
0.376500,-0.340000,0.008500
0.088000,-0.595500,0.316000
0.088000,-0.595500,0.316000
0.313500,-0.533500,0.251000
0.313500,-0.533500,0.251000
0.218000,-0.219500,0.205500
0.313500,-0.533500,0.251000
0.253000,-0.127000,0.266000
0.341000,-0.037000,0.113000
0.306000,0.087500,0.037500
0.005500,-0.619500,0.118000
0.005500,-0.619500,0.118000
0.211500,-0.388500,0.599000
-0.281500,-0.111000,0.109500
0.326500,-0.390500,0.008500
-0.182000,-0.232000,0.255500
-0.091000,-0.477000,0.481500
0.324500,0.002500,0.077000
-0.267500,-0.077500,0.076000
0.362000,-0.482000,0.268000
0.211500,-0.388500,0.599000
0.273500,0.048500,0.592000
0.230500,-0.382000,-0.050500
0.274000,0.005000,-0.001000
0.246500,-0.204000,0.052000
0.421500,0.183500,0.027500
0.421500,0.183500,0.027500
0.374500,-0.432000,0.268500
0.302500,0.023500,0.160500
-0.068500,-0.589500,0.066500
-0.252000,-0.339000,0.565500
0.190000,-0.054000,0.321000
0.021000,-0.623000,0.283500
0.021000,-0.623000,0.283500
0.581000,-0.040500,0.323000
-0.032000,-0.394500,0.568000
-0.068500,-0.589500,0.066500
-0.332000,-0.432000,0.068000
-0.121000,-0.507500,-0.002500
-0.032000,-0.394500,0.568000
-0.207000,-0.119500,-0.001000
-0.121000,-0.507500,-0.002500
0.581000,-0.040500,0.323000
-0.317500,-0.482500,0.125500
-0.478500,-0.188500,-0.007000
-0.195000,-0.132000,0.643000
-0.478500,-0.188500,-0.007000
-0.588500,-0.144500,0.224000
-0.044500,-0.569500,0.068000
0.055500,0.268000,-0.050500
0.518000,-0.251000,0.180500
-0.182000,0.356000,0.018000
-0.195000,-0.132000,0.643000
0.243000,-0.032000,0.524000
-0.195000,-0.132000,0.643000
0.268000,-0.000500,0.205500
0.018000,-0.369500,0.580500
0.518000,-0.251000,0.180500
-0.463000,0.054000,0.402000
-0.463000,0.054000,0.402000
0.268000,-0.000500,0.205500
-0.032000,-0.482000,0.493000
-0.325500,-0.238500,0.561500
-0.419500,0.049000,0.305500
-0.032000,-0.382000,-0.069500
-0.282000,0.055500,-0.050500
0.018000,-0.369500,0.580500
-0.557000,0.005000,0.193000
-0.287000,0.050500,0.201000
-0.588500,-0.082000,0.193000
-0.437500,-0.187500,0.010500
-0.182000,-0.032000,0.530500
-0.032000,-0.482000,0.493000
0.049500,-0.213500,0.649500
0.196000,-0.154000,0.640000
0.255500,0.068000,0.218000
-0.178500,0.305500,-0.030500
-0.557000,0.005000,0.193000
-0.035000,-0.322500,0.258500
0.086500,-0.213500,0.649000
-0.419500,0.049000,0.305500
-0.262000,-0.022000,0.260500
-0.226000,0.005500,0.643000
0.190500,-0.168000,0.323500
-0.557000,0.017500,0.218000
-0.244500,-0.007000,0.574500
-0.035000,-0.322500,0.258500
0.005500,-0.319500,0.268500
0.086500,-0.213500,0.649000
0.049500,-0.213500,0.649500
0.355500,0.118000,0.105500
0.474000,0.018000,-0.019500
-0.083500,-0.492000,-0.033500
0.474000,0.018000,-0.019500
-0.284000,-0.127000,0.062500
-0.090000,-0.582500,0.253500
0.443000,0.005500,-0.044500
-0.343000,-0.047000,0.386000
0.443000,0.005500,-0.044500
0.428500,-0.329500,0.007000
-0.074500,-0.501500,0.518500
0.297500,0.105500,0.030500
-0.169500,-0.432000,0.555500
0.218000,-0.576000,0.130500
-0.132500,-0.242500,0.684000
0.562500,-0.177000,0.278000
-0.382500,-0.485500,0.250500
0.075500,-0.582500,0.253500
0.268000,-0.069500,0.105500
0.075500,-0.342500,0.631500
-0.469500,0.055500,-0.032000
-0.469500,0.055500,-0.032000
0.253500,-0.379500,0.556500
0.093000,-0.507000,-0.007000
0.093000,-0.507000,-0.007000
-0.232000,-0.444500,0.480500
0.268000,-0.069500,0.105500
-0.257000,-0.488000,0.418000
0.530500,-0.269500,0.068000
-0.114500,-0.230000,0.266000
0.093000,-0.563000,0.030500
0.093000,-0.563000,0.030500
-0.538000,-0.069500,-0.019500
0.327000,-0.448000,0.021500
-0.391500,-0.216500,0.565000
-0.025500,-0.375500,-0.019500
-0.025500,-0.375500,-0.019500
0.351500,-0.135000,0.619500
0.534000,0.100000,0.295000
-0.354000,-0.319500,-0.047500
-0.354000,-0.319500,-0.047500
0.333500,-0.429000,0.027500
-0.090000,-0.582500,0.253500
0.075500,-0.582500,0.253500
0.351500,-0.135000,0.619500
-0.232000,-0.444500,0.480500
-0.276000,-0.026000,0.011500
0.437000,-0.305500,0.022000
0.308500,-0.266500,0.571000
0.353000,0.023500,0.418500
0.437000,-0.305500,0.022000
0.308500,-0.266500,0.571000
0.518000,-0.057000,0.368000
-0.475500,-0.244500,0.018000
-0.444500,0.168000,0.055500
-0.379000,-0.478500,0.158500
-0.300500,-0.032000,0.218000
-0.381000,0.034000,0.556000
-0.269500,-0.482000,0.380500
-0.194500,-0.294500,0.243000
-0.232000,-0.119500,0.305500
-0.219500,-0.069500,0.318000
-0.255500,0.057000,0.207000
-0.169500,-0.532000,0.155500
-0.130000,-0.071000,0.648000
-0.083500,-0.489000,0.406000
0.059000,-0.079500,0.670000
0.130500,-0.307000,0.205500
0.291500,-0.212000,0.125500
0.470500,0.000000,0.279000
-0.357500,-0.056000,0.507000
0.276000,-0.059500,0.120500
-0.519500,-0.294500,0.168000
-0.132000,-0.194500,0.305500
-0.019500,-0.500500,-0.019500
0.105500,-0.332000,0.005500
0.276000,-0.521000,0.364000
0.276000,-0.521000,0.364000
0.230500,-0.132000,0.105500
0.301000,0.033000,0.301000
-0.257000,-0.119500,0.305500
0.118000,-0.307000,0.668000
0.218000,-0.544500,0.105500
0.418000,-0.244500,-0.019500
-0.479000,-0.185000,0.296000
-0.544500,0.055500,0.118000
-0.387000,-0.066000,0.455500
-0.232000,-0.229000,-0.014500
-0.244500,0.080500,0.118000
-0.019500,-0.500500,-0.019500
0.205500,-0.282000,0.005500
0.045500,-0.290000,0.170500
-0.533500,0.058000,0.339000
-0.182000,-0.044500,0.505500
-0.083500,-0.504500,-0.021000
0.118000,-0.619500,0.205500
0.418000,-0.244500,-0.019500
0.521000,-0.323500,0.098500
0.505500,-0.232000,0.380500
-0.276000,0.097000,0.172000
0.263500,-0.116500,-0.004000
-0.482000,-0.169500,0.005500
-0.362000,-0.066000,0.480500
0.105500,-0.332000,0.005500
0.288500,-0.533500,0.158000
0.288500,-0.533500,0.158000
0.205500,-0.282000,0.005500
0.230500,-0.132000,0.105500
0.158000,-0.072000,0.314000
0.519500,-0.265000,0.158000
0.518000,0.055500,0.355500
0.376500,-0.340000,0.008500
0.360000,-0.483000,0.266000
0.395000,0.037500,0.515000
0.543000,-0.207000,0.086500
0.543000,-0.207000,0.086500
0.543000,-0.207000,0.086500
0.253000,-0.127000,0.266000
0.308500,0.080000,0.017500
0.286000,0.026000,0.496000
-0.019500,-0.619500,0.118000
0.341000,0.025500,0.403500
-0.019500,-0.619500,0.118000
0.286000,0.026000,0.496000
0.326500,-0.390500,0.008500
0.268000,0.024000,-0.007000
0.040000,-0.335000,0.083500
0.040000,-0.335000,0.083500
0.205500,0.068500,0.081000
0.262000,-0.007000,0.011500
0.270500,0.034000,0.630000
-0.479000,-0.260000,0.421000
0.274000,0.005000,-0.001000
-0.064500,-0.582500,0.113000
0.190000,0.071000,0.021000
-0.500500,0.111500,0.037000
-0.317500,0.175500,-0.027000
-0.500500,0.111500,0.037000
0.374500,-0.432000,0.268500
0.521000,0.033000,0.314500
0.008500,-0.623000,0.271000
-0.488000,-0.294500,0.043000
0.008500,-0.623000,0.271000
-0.073000,-0.588500,0.059000
0.568500,-0.003000,0.323000
-0.073000,-0.588500,0.059000
-0.332000,-0.432000,0.068000
-0.121000,-0.507500,-0.002500
-0.121000,-0.177500,0.675000
-0.442000,-0.342000,0.285000
-0.121000,-0.507500,-0.002500
0.568500,-0.003000,0.323000
-0.442000,-0.342000,0.285000
-0.394500,0.174000,0.180500
-0.394500,0.186500,0.168000
-0.255000,0.063000,0.303500
-0.255000,0.063000,0.303500
0.283500,0.055000,0.030000
-0.460500,-0.354500,0.309500
-0.528500,-0.176000,0.030500
-0.213500,-0.119500,0.637000
-0.528500,-0.176000,0.030500
0.055500,0.318000,-0.050500
-0.232000,0.230500,-0.050500
0.408000,0.020000,0.251000
0.530500,-0.238500,0.180500
-0.213500,-0.119500,0.637000
0.243000,-0.032000,0.524000
-0.213500,-0.119500,0.637000
0.530500,-0.238500,0.180500
-0.463000,0.054000,0.402000
-0.463000,0.054000,0.402000
-0.201000,-0.132000,0.643000
0.230500,0.280500,-0.038000
0.587000,-0.026000,0.199000
-0.380500,0.018500,0.336000
0.474000,-0.338000,0.211500
0.474000,-0.338000,0.211500
0.327500,-0.002000,0.160500
0.474000,-0.338000,0.211500
-0.287000,0.050500,0.201000
-0.244500,-0.482000,0.380500
0.015000,-0.322500,0.258500
-0.425000,-0.218500,0.010500
-0.146000,0.316000,0.038000
-0.182000,-0.032000,0.555500
0.196000,-0.154000,0.640000
0.268000,0.043000,0.205500
-0.185000,0.330500,-0.043000
0.318000,-0.032000,0.461500
-0.380500,0.018500,0.336000
-0.219500,0.018000,0.080500
-0.243500,0.015500,0.323000
-0.100500,-0.013500,0.437000
-0.332000,-0.194500,0.580500
-0.213500,0.018000,0.593000
0.015000,-0.322500,0.258500
-0.207000,0.018000,0.599500
-0.219500,-0.144500,0.218000
0.100500,-0.558000,0.353500
0.569000,-0.177000,0.266000
-0.532000,-0.044500,-0.019500
0.093000,-0.019500,0.430500
0.374500,0.174000,0.111500
0.080500,-0.494500,-0.032000
-0.583000,-0.096000,0.253500
-0.219500,-0.144500,0.218000
-0.144500,-0.232000,0.205500
-0.090000,-0.582500,0.253500
-0.114500,-0.230000,0.278500
0.455500,0.005500,-0.032000
0.455500,0.005500,-0.032000
0.452500,-0.107000,-0.035000
0.452500,-0.107000,-0.035000
0.218000,-0.588500,0.143000
0.205500,0.202000,0.043000
-0.532000,-0.069500,-0.019500
-0.507000,0.093000,0.005500
-0.507000,0.093000,0.005500
-0.558500,-0.122000,0.295000
0.118000,-0.525500,-0.007000
0.118000,-0.525500,-0.007000
0.237000,-0.381500,-0.044000
0.237000,-0.381500,-0.044000
0.452500,-0.107000,-0.035000
0.452500,-0.107000,-0.035000
-0.583000,-0.096000,0.253500
-0.379000,-0.216500,0.577500
-0.357000,-0.319500,-0.044500
-0.394500,-0.319500,0.418000
0.255500,-0.126000,-0.032000
-0.357000,-0.319500,-0.044500
-0.219500,-0.144500,0.218000
0.318500,0.015000,0.158500
0.278500,-0.006000,0.113000
-0.016000,-0.329000,0.065000
-0.391500,-0.216500,0.565000
0.337000,0.040500,0.374500
