x,y,z
0.208000,-0.147500,0.363500
0.368000,-0.457000,0.293000
0.318000,-0.082000,0.368000
0.493000,0.043000,0.018000
0.389000,0.033500,0.133000
-0.482000,-0.382000,0.218000
-0.482000,-0.282000,0.018000
-0.532000,-0.032000,0.068000
-0.532000,-0.032000,0.368000
-0.432000,-0.432000,0.168000
-0.432000,-0.082000,0.518000
-0.282000,-0.107000,0.293000
-0.097000,-0.508500,0.494500
0.068000,-0.532000,0.418000
0.218000,-0.532000,0.318000
0.268000,-0.482000,0.018000
0.293000,-0.307000,0.593000
0.268000,-0.182000,0.618000
0.268000,-0.082000,0.668000
0.393000,-0.307000,-0.007000
0.368000,-0.432000,0.368000
0.243000,-0.032000,0.293000
0.418000,0.018000,0.318000
0.393000,0.143000,-0.032000
-0.532000,-0.232000,0.168000
-0.482000,0.118000,0.218000
-0.282000,-0.082000,0.118000
-0.282000,0.018000,0.418000
-0.182000,-0.282000,0.068000
-0.232000,-0.182000,0.068000
-0.182000,-0.182000,0.118000
-0.257000,-0.182000,0.293000
-0.207000,-0.482000,-0.007000
-0.082000,-0.282000,0.218000
-0.182000,-0.032000,0.668000
-0.032000,-0.332000,0.018000
0.083000,-0.508500,0.494500
0.018000,-0.182000,0.368000
0.218000,-0.532000,0.068000
0.168000,-0.207000,0.643000
0.318000,-0.482000,0.368000
0.339000,-0.458500,0.289000
0.148000,-0.112500,0.360000
0.218000,-0.032000,0.668000
0.218000,0.068000,0.268000
0.418000,-0.432000,0.218000
0.443000,-0.357000,0.293000
0.418000,-0.082000,0.518000
0.518000,-0.182000,0.068000
0.493000,0.043000,-0.007000
-0.532000,-0.232000,0.168000
-0.407000,-0.257000,0.393000
-0.282000,0.018000,0.418000
-0.432000,-0.132000,0.418000
-0.282000,-0.482000,0.018000
-0.282000,0.168000,0.068000
-0.097000,-0.508500,0.494500
-0.032000,-0.532000,0.418000
0.018000,-0.182000,0.368000
-0.007000,0.093000,0.643000
-0.032000,-0.532000,0.418000
0.193000,-0.482000,-0.007000
0.168000,-0.282000,0.068000
0.118000,-0.282000,0.218000
0.293000,-0.307000,0.593000
0.364000,-0.483500,0.083000
0.418000,-0.432000,0.218000
0.393000,-0.307000,-0.007000
0.468000,-0.282000,0.068000
0.418000,-0.282000,0.468000
0.364000,0.033000,0.389000
0.393000,-0.007000,-0.007000
0.414000,-0.378000,0.364000
-0.457000,-0.132000,0.393000
-0.432000,-0.432000,0.168000
-0.207000,-0.207000,0.043000
-0.232000,-0.532000,0.418000
-0.182000,-0.332000,0.618000
-0.232000,-0.032000,0.468000
-0.182000,-0.032000,0.418000
-0.082000,-0.282000,0.218000
-0.082000,-0.282000,0.668000
-0.082000,-0.282000,0.668000
0.093000,-0.532000,0.043000
0.018000,-0.282000,0.168000
0.093000,-0.532000,0.043000
0.068000,-0.532000,0.418000
0.083000,-0.508500,0.494500
0.218000,-0.282000,0.618000
0.393000,-0.457000,0.293000
0.393000,-0.307000,0.018000
0.268000,0.018000,0.368000
0.418000,0.018000,0.518000
0.393000,0.143000,-0.032000
-0.122500,0.003000,0.619500
-0.532000,-0.232000,0.118000
-0.532000,-0.182000,0.318000
-0.382000,-0.482000,0.218000
-0.382000,-0.482000,0.218000
-0.282000,0.018000,0.468000
-0.332000,0.018000,0.618000
-0.232000,0.018000,0.668000
-0.277500,0.288500,0.083000
-0.232000,-0.532000,0.318000
-0.232000,-0.482000,0.468000
-0.082000,-0.282000,0.218000
0.018000,-0.282000,0.168000
0.318000,-0.532000,0.218000
0.318000,-0.532000,0.218000
0.268000,0.218000,0.118000
0.364000,-0.483500,0.083000
0.518000,-0.182000,0.068000
0.518000,-0.232000,0.068000
0.568000,-0.182000,0.218000
0.393000,-0.007000,-0.007000
-0.323500,-0.087500,0.073500
-0.407000,-0.257000,0.018000
-0.282000,-0.232000,0.218000
-0.352500,0.008000,0.469500
-0.232000,-0.282000,0.218000
-0.057000,-0.532000,0.293000
-0.057000,-0.407000,0.518000
0.043000,-0.407000,0.518000
0.168000,-0.332000,0.118000
0.218000,-0.257000,0.193000
0.268000,-0.232000,0.118000
0.293000,-0.207000,0.218000
0.293000,-0.132000,0.243000
0.293000,-0.132000,0.293000
0.493000,0.068000,0.043000
-0.482000,-0.382000,0.168000
-0.557000,-0.007000,0.118000
-0.332000,-0.432000,0.418000
-0.407000,-0.232000,-0.007000
-0.432000,-0.057000,0.593000
-0.332000,-0.432000,0.418000
-0.232000,-0.232000,0.118000
-0.282000,-0.032000,0.568000
-0.282000,0.118000,0.218000
-0.182000,-0.532000,0.018000
-0.132000,-0.532000,0.418000
-0.132000,0.018000,0.618000
-0.132000,-0.532000,0.418000
-0.032000,-0.082000,0.468000
0.118000,-0.532000,0.418000
0.118000,-0.432000,0.518000
0.068000,-0.182000,0.318000
0.218000,-0.532000,0.418000
0.318000,-0.432000,0.418000
0.243000,-0.207000,-0.007000
0.243000,-0.007000,0.093000
0.418000,-0.432000,0.118000
0.418000,-0.432000,0.268000
0.268000,-0.207000,0.018000
0.418000,-0.332000,0.418000
0.268000,-0.082000,0.168000
0.418000,-0.182000,0.518000
0.343000,-0.207000,0.593000
0.268000,0.168000,0.018000
0.518000,-0.182000,0.368000
-0.428000,-0.378000,0.364000
-0.582000,-0.182000,0.118000
-0.557000,-0.182000,0.193000
-0.457000,-0.207000,0.368000
-0.482000,0.118000,0.168000
-0.482000,0.068000,0.368000
-0.482000,0.168000,0.068000
-0.382000,-0.382000,0.018000
-0.282000,-0.182000,0.168000
-0.407000,-0.257000,0.418000
-0.407000,-0.182000,0.443000
-0.332000,0.118000,0.218000
-0.232000,-0.182000,0.318000
-0.332000,-0.182000,0.368000
-0.282000,-0.182000,0.618000
-0.182000,-0.432000,0.518000
-0.232000,-0.232000,0.618000
-0.132000,-0.432000,0.518000
-0.107000,0.243000,0.218000
-0.032000,-0.182000,0.368000
0.093000,-0.007000,0.693000
0.193000,-0.457000,0.443000
0.193000,-0.182000,0.643000
0.268000,-0.482000,0.418000
0.268000,-0.432000,0.468000
0.268000,0.018000,0.418000
0.268000,0.018000,0.468000
0.418000,-0.282000,0.018000
0.368000,-0.282000,0.518000
0.418000,0.018000,0.318000
0.518000,-0.332000,0.218000
0.443000,-0.407000,0.293000
0.518000,-0.232000,0.068000
0.494500,0.133000,0.083000
-0.582000,-0.032000,0.268000
-0.457000,-0.407000,0.293000
-0.557000,-0.182000,0.193000
-0.457000,-0.207000,0.343000
-0.432000,-0.432000,0.118000
-0.432000,-0.432000,0.268000
-0.432000,-0.232000,0.368000
-0.182000,-0.232000,0.218000
-0.182000,-0.282000,0.618000
-0.207000,0.243000,0.193000
-0.032000,-0.182000,0.368000
-0.032000,-0.332000,0.618000
-0.032000,-0.332000,0.618000
0.168000,-0.582000,0.368000
0.218000,0.118000,0.118000
0.218000,0.118000,0.218000
0.318000,-0.532000,0.218000
0.469500,-0.377500,0.108000
0.518000,-0.332000,0.218000
0.518000,-0.232000,0.318000
0.518000,-0.082000,0.418000
0.518000,-0.032000,0.418000
-0.402500,-0.327500,0.008500
0.083000,-0.022000,0.594500
0.389000,-0.302500,0.008500
-0.582000,-0.182000,0.218000
-0.582000,-0.032000,0.368000
-0.482000,-0.107000,-0.007000
-0.382000,0.118000,0.218000
-0.382000,-0.482000,0.118000
-0.407000,-0.232000,-0.007000
-0.232000,-0.182000,0.218000
-0.282000,-0.182000,0.118000
-0.432000,-0.182000,0.518000
-0.432000,0.118000,0.218000
-0.232000,-0.532000,0.368000
-0.232000,-0.232000,0.168000
-0.307000,0.243000,-0.032000
-0.232000,-0.082000,0.468000
-0.132000,0.018000,0.618000
-0.032000,-0.282000,0.218000
0.118000,-0.532000,0.418000
0.293000,-0.407000,-0.007000
0.268000,-0.232000,0.618000
0.268000,0.018000,0.418000
0.293000,-0.007000,0.568000
0.293000,-0.407000,-0.007000
0.393000,-0.307000,0.018000
0.218000,-0.182000,0.218000
0.368000,-0.107000,-0.007000
0.418000,-0.032000,0.518000
0.469500,-0.377500,0.083000
0.368000,-0.107000,-0.007000
0.393000,0.093000,0.193000
0.393000,0.093000,0.193000
-0.302500,0.133000,0.133000
-0.097500,-0.022000,0.594500
-0.532000,-0.182000,0.068000
-0.532000,-0.232000,0.268000
-0.432000,0.118000,0.218000
-0.432000,-0.432000,0.268000
-0.432000,-0.282000,0.018000
-0.232000,-0.232000,0.168000
-0.282000,-0.032000,0.418000
-0.282000,-0.032000,0.468000
-0.382000,0.118000,0.218000
-0.332000,0.218000,0.118000
-0.332000,0.218000,0.118000
-0.232000,0.018000,0.368000
-0.082000,-0.082000,0.418000
-0.032000,-0.282000,0.218000
0.018000,-0.232000,0.318000
0.018000,-0.232000,0.318000
0.068000,-0.432000,0.568000
0.068000,-0.282000,0.668000
0.168000,-0.532000,0.018000
0.168000,-0.232000,0.218000
0.268000,-0.207000,-0.007000
0.168000,-0.032000,0.418000
0.218000,0.018000,0.418000
0.268000,0.018000,0.468000
0.263500,0.083000,0.158000
0.218000,0.168000,0.068000
0.418000,-0.432000,0.268000
0.268000,-0.207000,-0.007000
0.518000,-0.332000,0.218000
0.518000,-0.232000,0.068000
0.518000,-0.032000,0.418000
-0.298500,-0.273500,0.123500
0.259500,-0.298500,0.123500
0.259500,-0.112500,0.309500
-0.282000,-0.232000,0.168000
-0.232000,-0.207000,0.043000
-0.182000,-0.232000,0.218000
-0.132000,-0.232000,0.368000
-0.082000,-0.382000,0.118000
-0.072000,-0.533500,0.289000
-0.057000,-0.432000,0.493000
-0.082000,-0.007000,0.643000
0.018000,-0.382000,0.118000
0.043000,-0.532000,0.293000
0.043000,-0.432000,0.493000
0.133000,-0.533500,0.108000
0.218000,-0.282000,0.118000
0.268000,-0.082000,0.418000
0.289000,0.033500,0.133000
0.339000,-0.433500,0.108000
0.268000,-0.207000,0.143000
0.268000,-0.257000,0.193000
0.293000,-0.157000,0.218000
0.293000,-0.157000,0.268000
0.339000,-0.016500,0.183000
0.318000,-0.032000,0.368000
0.318000,-0.032000,0.418000
0.443000,-0.382000,0.293000
0.493000,-0.157000,-0.007000
0.389000,-0.016500,0.133000
0.389000,0.058000,0.058000
-0.482000,-0.132000,0.318000
-0.482000,0.118000,0.168000
-0.407000,-0.257000,-0.007000
-0.407000,-0.007000,-0.007000
-0.282000,-0.107000,0.293000
-0.332000,0.118000,0.218000
-0.307000,0.143000,-0.032000
-0.282000,-0.182000,0.618000
-0.232000,0.068000,0.218000
-0.082000,-0.532000,0.418000
-0.182000,-0.282000,0.618000
-0.082000,-0.032000,0.468000
-0.097000,-0.583500,0.289000
-0.082000,-0.532000,0.418000
0.018000,-0.082000,0.468000
0.018000,-0.082000,0.468000
0.193000,-0.507000,-0.007000
0.168000,-0.282000,0.668000
0.268000,-0.032000,0.668000
0.364000,-0.483500,0.108000
0.418000,-0.432000,0.068000
0.418000,-0.432000,0.318000
0.268000,-0.132000,0.168000
0.268000,-0.082000,0.168000
0.418000,-0.232000,0.518000
0.314000,-0.016500,0.108000
0.339000,0.083000,0.033000
0.468000,-0.282000,0.018000
0.518000,-0.232000,0.318000
0.493000,0.093000,0.018000
-0.582000,-0.182000,0.168000
-0.582000,0.018000,0.268000
-0.407000,-0.232000,0.443000
-0.407000,-0.207000,0.443000
-0.307000,-0.407000,-0.007000
-0.282000,-0.432000,0.468000
-0.332000,-0.182000,0.318000
-0.282000,-0.132000,0.418000
-0.232000,-0.182000,0.118000
-0.232000,-0.232000,0.618000
-0.132000,-0.432000,0.568000
-0.182000,-0.207000,0.643000
-0.182000,0.068000,0.068000
-0.082000,-0.332000,0.018000
0.018000,-0.082000,0.468000
0.068000,0.018000,0.668000
0.068000,-0.082000,0.418000
0.193000,-0.357000,-0.032000
0.218000,-0.132000,0.068000
0.218000,-0.182000,0.668000
0.268000,0.018000,0.518000
0.268000,0.018000,0.568000
0.218000,0.018000,0.268000
0.418000,-0.507000,0.218000
0.418000,-0.382000,0.368000
0.418000,-0.282000,0.018000
0.444500,-0.352500,0.289000
0.318000,-0.032000,0.018000
0.468000,-0.282000,0.018000
0.468000,-0.282000,0.418000
0.494500,0.133000,0.108000
0.364000,-0.428000,0.364000
-0.582000,0.018000,0.268000
-0.457000,-0.432000,0.093000
-0.482000,0.118000,0.218000
-0.307000,-0.407000,-0.007000
-0.432000,-0.432000,0.068000
-0.432000,-0.432000,0.318000
-0.432000,-0.182000,0.518000
-0.407000,-0.157000,0.443000
-0.332000,0.118000,0.218000
-0.332000,-0.432000,0.418000
-0.232000,0.118000,0.168000
-0.207000,0.193000,0.043000
-0.182000,-0.582000,0.368000
-0.182000,-0.532000,0.018000
-0.182000,-0.582000,0.268000
-0.232000,-0.232000,0.618000
-0.007000,-0.607000,0.093000
-0.007000,-0.282000,0.643000
0.068000,-0.332000,0.018000
-0.007000,-0.282000,0.643000
0.218000,-0.582000,0.068000
0.168000,-0.582000,0.318000
0.218000,-0.482000,0.468000
0.268000,0.018000,0.568000
0.193000,0.093000,0.043000
0.243000,0.193000,0.193000
0.318000,-0.532000,0.168000
0.368000,-0.382000,0.468000
0.343000,-0.007000,0.393000
0.518000,-0.332000,0.168000
-0.428000,-0.072000,0.594500
-0.432000,0.118000,0.218000
-0.407000,-0.457000,0.093000
-0.332000,-0.532000,0.218000
-0.432000,-0.382000,0.368000
-0.307000,-0.107000,0.068000
-0.282000,-0.182000,0.168000
-0.407000,-0.207000,0.543000
-0.377500,0.008000,0.494500
-0.307000,-0.007000,0.593000
-0.382000,0.118000,0.218000
-0.232000,-0.532000,0.068000
-0.182000,-0.182000,0.268000
-0.332000,0.118000,0.218000
-0.307000,0.118000,0.643000
-0.182000,-0.532000,0.418000
-0.132000,-0.032000,0.468000
-0.082000,0.268000,0.118000
-0.032000,-0.282000,0.168000
0.168000,-0.582000,0.268000
0.218000,-0.332000,0.618000
0.218000,-0.207000,-0.007000
0.318000,-0.182000,0.618000
0.218000,-0.182000,0.218000
0.418000,-0.282000,0.468000
0.268000,-0.032000,0.168000
0.493000,-0.432000,0.218000
0.418000,0.068000,0.368000
0.288500,-0.402500,0.008500
-0.457000,-0.207000,0.393000
-0.382000,0.118000,0.218000
-0.482000,0.068000,0.418000
-0.432000,-0.432000,0.318000
-0.232000,-0.182000,0.118000
-0.282000,0.018000,0.518000
-0.432000,0.118000,0.218000
-0.332000,-0.532000,0.218000
-0.332000,-0.532000,0.218000
-0.307000,-0.407000,0.018000
-0.182000,-0.032000,0.318000
-0.182000,0.018000,0.668000
-0.298500,0.309500,0.073500
-0.207000,-0.457000,0.443000
-0.182000,0.018000,0.368000
-0.107000,-0.007000,0.493000
-0.032000,-0.282000,0.168000
-0.032000,-0.232000,0.318000
-0.007000,-0.607000,0.093000
-0.032000,-0.232000,0.318000
0.068000,-0.282000,0.668000
0.218000,-0.482000,0.468000
0.218000,-0.382000,0.568000
0.318000,-0.532000,0.168000
0.318000,-0.532000,0.168000
0.218000,-0.482000,0.468000
0.268000,-0.432000,0.518000
0.168000,-0.032000,0.468000
0.218000,0.018000,0.368000
0.268000,0.018000,0.518000
0.218000,0.068000,0.218000
0.418000,-0.507000,0.218000
0.418000,-0.432000,0.318000
0.496000,-0.112500,0.521000
0.518000,0.018000,0.418000
0.468000,0.068000,0.418000
-0.348500,-0.398500,0.048500
-0.298500,-0.087500,0.098500
0.334500,-0.398500,0.048500
-0.457000,-0.107000,-0.007000
-0.432000,-0.307000,0.243000
-0.182000,-0.332000,0.118000
-0.232000,-0.232000,0.268000
-0.232000,-0.182000,0.218000
-0.132000,-0.382000,0.118000
-0.032000,-0.382000,0.118000
-0.032000,-0.332000,0.118000
-0.072000,-0.433500,0.494500
0.068000,-0.382000,0.118000
0.058000,-0.533500,0.289000
0.018000,-0.332000,0.118000
0.058000,-0.433500,0.494500
0.068000,-0.007000,0.643000
0.118000,-0.382000,0.118000
0.289000,-0.483500,0.058000
0.193000,-0.357000,-0.007000
0.218000,-0.307000,0.193000
0.243000,-0.207000,0.018000
0.168000,-0.232000,0.318000
0.293000,-0.257000,0.518000
0.218000,-0.182000,0.068000
0.419500,-0.352500,0.108000
0.393000,-0.257000,0.418000
0.343000,-0.207000,0.568000
0.318000,-0.007000,0.543000
0.339000,0.033500,0.083000
-0.277500,-0.097500,0.058500
0.414000,-0.377500,0.364000
-0.582000,-0.032000,0.118000
-0.510000,-0.112500,0.521000
-0.382000,-0.432000,0.368000
-0.432000,-0.332000,0.418000
-0.352500,-0.017000,0.364000
-0.432000,-0.007000,0.543000
-0.282000,-0.382000,0.518000
-0.282000,-0.207000,-0.032000
-0.257000,-0.207000,-0.032000
-0.232000,-0.082000,0.118000
-0.207000,0.093000,0.243000
-0.282000,0.018000,0.618000
-0.323500,0.284500,0.073500
-0.082000,-0.232000,0.268000
-0.182000,-0.182000,0.268000
-0.107000,-0.057000,0.393000
-0.107000,-0.007000,0.593000
-0.112500,-0.535000,0.496000
-0.032000,-0.082000,0.468000
-0.122500,-0.097500,0.700000
-0.032000,-0.082000,0.468000
0.108000,-0.097500,0.700000
0.168000,-0.557000,0.293000
0.218000,-0.532000,0.368000
0.068000,-0.332000,0.018000
0.168000,-0.432000,0.518000
0.168000,-0.232000,0.668000
0.118000,0.018000,0.618000
0.168000,-0.032000,0.668000
0.293000,-0.507000,0.043000
0.293000,-0.107000,0.643000
0.243000,-0.257000,0.093000
0.343000,-0.107000,-0.032000
0.268000,-0.032000,0.118000
0.268000,0.018000,0.318000
0.493000,0.068000,-0.007000
0.440500,-0.373500,0.284000
-0.532000,-0.082000,0.368000
-0.532000,-0.007000,0.443000
-0.482000,0.168000,0.068000
-0.432000,-0.332000,0.018000
-0.407000,-0.282000,-0.007000
-0.432000,-0.232000,0.393000
-0.307000,-0.082000,0.093000
-0.332000,0.118000,0.018000
-0.307000,-0.407000,-0.007000
-0.282000,-0.382000,0.518000
-0.182000,-0.182000,0.068000
-0.232000,-0.132000,0.118000
-0.282000,0.068000,0.018000
-0.207000,-0.457000,-0.032000
-0.082000,-0.282000,0.168000
-0.232000,-0.432000,0.518000
-0.207000,-0.407000,0.543000
-0.207000,-0.182000,0.643000
-0.182000,0.068000,0.068000
-0.082000,-0.332000,0.018000
0.098500,-0.535000,0.496000
0.043000,-0.007000,0.643000
0.218000,-0.232000,0.618000
0.218000,-0.582000,0.268000
0.343000,-0.457000,0.293000
0.168000,-0.232000,0.068000
0.268000,-0.107000,0.643000
0.218000,-0.182000,0.668000
0.193000,-0.007000,0.493000
0.318000,0.118000,0.168000
0.418000,-0.507000,0.168000
0.418000,-0.332000,0.418000
0.443000,-0.207000,0.443000
0.518000,-0.332000,0.168000
0.468000,-0.282000,0.018000
0.468000,-0.332000,0.368000
0.518000,-0.157000,-0.007000
0.518000,-0.182000,0.368000
0.568000,0.068000,0.218000
0.339000,-0.097500,-0.016500
-0.582000,-0.032000,0.318000
-0.532000,0.118000,0.218000
-0.457000,-0.107000,-0.032000
-0.507000,-0.057000,0.518000
-0.407000,0.093000,-0.007000
-0.407000,0.093000,-0.007000
-0.307000,-0.407000,-0.007000
-0.432000,-0.382000,0.368000
-0.282000,-0.207000,-0.032000
-0.407000,-0.207000,0.418000
-0.432000,-0.232000,0.518000
-0.348500,-0.112500,-0.062500
-0.282000,-0.482000,0.018000
-0.207000,-0.257000,-0.032000
-0.182000,-0.232000,0.218000
-0.232000,-0.282000,0.618000
-0.332000,-0.182000,0.618000
-0.232000,0.118000,0.168000
-0.182000,-0.582000,0.318000
-0.112500,-0.535000,0.496000
-0.132000,-0.282000,0.168000
0.068000,-0.332000,0.018000
0.193000,-0.457000,-0.032000
0.133000,-0.047000,0.389000
0.108000,-0.097500,0.700000
0.193000,0.243000,0.193000
0.193000,-0.457000,-0.032000
0.193000,-0.332000,-0.032000
0.193000,0.043000,0.093000
0.218000,0.068000,0.118000
0.263500,0.108000,0.158000
0.368000,-0.482000,0.068000
0.318000,-0.107000,-0.007000
0.368000,0.043000,0.393000
0.293000,0.043000,-0.007000
0.418000,0.168000,0.068000
0.518000,-0.082000,0.418000
0.518000,0.018000,0.418000
0.443000,0.093000,0.518000
0.108000,0.003000,0.619500
-0.457000,-0.107000,-0.032000
-0.557000,-0.107000,0.268000
-0.432000,-0.457000,0.093000
-0.332000,-0.532000,0.168000
-0.407000,-0.282000,-0.007000
-0.432000,-0.332000,0.418000
-0.382000,-0.282000,0.518000
-0.282000,0.068000,0.018000
-0.257000,0.118000,0.593000
-0.232000,-0.532000,0.368000
-0.232000,-0.482000,0.468000
-0.232000,-0.332000,0.618000
-0.107000,-0.007000,0.593000
-0.107000,-0.532000,-0.007000
-0.082000,-0.282000,0.168000
-0.082000,-0.432000,0.568000
-0.032000,-0.282000,0.668000
-0.032000,-0.282000,0.668000
0.098500,-0.535000,0.496000
0.218000,-0.382000,0.568000
0.168000,-0.332000,0.618000
0.193000,-0.207000,0.018000
0.318000,-0.232000,0.618000
0.168000,-0.032000,0.318000
0.418000,-0.507000,0.243000
0.418000,-0.382000,0.368000
0.368000,-0.107000,-0.032000
0.368000,-0.232000,0.568000
0.314000,0.033000,0.389000
0.468000,-0.382000,0.068000
0.518000,-0.232000,0.318000
0.468000,-0.232000,0.468000
0.368000,-0.107000,-0.032000
0.518000,-0.182000,0.418000
0.468000,-0.232000,0.468000
0.389000,0.083000,0.083000
0.593000,0.118000,0.343000
-0.402500,-0.277500,0.008500
0.083000,-0.047000,0.494500
-0.432000,-0.207000,0.443000
-0.482000,0.068000,0.418000
-0.348500,-0.112500,-0.062500
-0.232000,-0.132000,0.118000
-0.232000,-0.082000,0.218000
-0.327500,0.033000,0.494500
-0.332000,-0.032000,0.618000
-0.307000,-0.407000,-0.007000
-0.332000,-0.532000,0.168000
-0.332000,-0.532000,0.168000
-0.307000,-0.407000,0.018000
-0.332000,-0.432000,0.468000
-0.232000,-0.282000,0.618000
-0.207000,-0.007000,0.293000
-0.232000,-0.432000,0.518000
-0.082000,-0.282000,0.168000
-0.132000,-0.032000,0.368000
-0.032000,-0.582000,0.368000
-0.007000,-0.532000,0.043000
-0.082000,-0.082000,0.368000
0.068000,-0.332000,0.018000
0.218000,-0.432000,0.518000
0.218000,-0.432000,0.518000
0.193000,-0.357000,0.543000
0.118000,-0.182000,0.668000
0.193000,-0.332000,-0.032000
0.193000,-0.257000,0.193000
0.318000,-0.432000,0.468000
0.168000,0.018000,0.418000
0.193000,-0.007000,0.493000
0.218000,0.118000,0.168000
0.368000,-0.482000,0.068000
0.418000,-0.507000,0.168000
0.368000,-0.432000,0.018000
0.368000,-0.332000,0.518000
0.288500,0.033000,0.133000
0.518000,-0.332000,0.168000
0.468000,-0.282000,0.418000
0.518000,-0.082000,0.418000
0.468000,0.068000,0.368000
